date,city,temperature,aqi
2025-07-08,Bengaluru,39.1,55
2025-07-08,Chennai,29.4,273
2025-07-08,Kolkata,31.1,95
2025-07-08,Hyderabad,34.4,198
2025-07-08,Ahmedabad,28.6,229
2025-07-08,Jaipur,36.8,259
2025-07-08,Lucknow,24.3,239
2025-07-08,Bhopal,19.8,150
2025-07-09,Mumbai,41.0,293
2025-07-09,Delhi,26.7,180
2025-07-09,Bengaluru,33.9,209
2025-07-09,Chennai,18.5,243
2025-07-09,Kolkata,27.3,258
2025-07-09,Hyderabad,29.3,194
2025-07-09,Ahmedabad,34.2,142
2025-07-09,Jaipur,25.1,320
2025-07-09,Lucknow,28.7,84
2025-07-09,Bhopal,23.6,59
2025-07-10,Mumbai,37.4,168
2025-07-10,Delhi,27.1,286
2025-07-10,Bengaluru,31.8,296
2025-07-10,Chennai,26.8,246
2025-07-10,Kolkata,30.0,54
2025-07-10,Hyderabad,34.8,190
2025-07-10,Ahmedabad,28.8,60
2025-07-10,Jaipur,37.3,197
2025-07-10,Lucknow,37.8,212
2025-07-10,Bhopal,24.8,126
2025-07-11,Mumbai,23.1,324
2025-07-11,Delhi,34.9,168
2025-07-11,Bengaluru,30.2,166
2025-07-11,Chennai,25.8,104
2025-07-11,Kolkata,31.8,70
2025-07-11,Hyderabad,22.2,102
2025-07-11,Ahmedabad,33.7,336
2025-07-11,Jaipur,22.2,109
2025-07-11,Lucknow,31.2,170
2025-07-11,Bhopal,34.6,283
2025-07-12,Mumbai,22.0,84
2025-07-12,Delhi,21.7,163
2025-07-12,Bengaluru,30.7,117
2025-07-12,Chennai,24.6,51
2025-07-12,Kolkata,28.4,83
2025-07-12,Hyderabad,39.0,294
2025-07-12,Ahmedabad,26.8,269
2025-07-12,Jaipur,25.0,112
2025-07-12,Lucknow,32.8,214
2025-07-12,Bhopal,32.2,246
2025-07-13,Mumbai,28.8,50
2025-07-13,Delhi,39.9,348
2025-07-13,Bengaluru,31.7,261
2025-07-13,Chennai,31.0,236
2025-07-13,Kolkata,25.1,218
2025-07-13,Hyderabad,18.4,106
2025-07-13,Ahmedabad,22.1,93
2025-07-13,Jaipur,25.3,181
2025-07-13,Lucknow,34.2,253
2025-07-13,Bhopal,29.3,230
2025-07-14,Mumbai,27.0,231
2025-07-14,Delhi,25.9,263
2025-07-14,Bengaluru,30.9,346
2025-07-14,Chennai,39.5,165
2025-07-14,Kolkata,28.9,133
2025-07-14,Hyderabad,27.4,297
2025-07-14,Ahmedabad,35.2,322
2025-07-14,Jaipur,32.8,278
2025-07-14,Lucknow,23.7,252
2025-07-14,Bhopal,38.5,344
2025-07-15,Mumbai,34.1,60
2025-07-15,Delhi,38.7,236
2025-07-15,Bengaluru,23.8,92
2025-07-15,Chennai,35.6,116
2025-07-15,Kolkata,31.3,190
2025-07-15,Hyderabad,22.5,257
2025-07-15,Ahmedabad,20.3,262
2025-07-15,Jaipur,40.5,258
2025-07-15,Lucknow,36.6,222
2025-07-15,Bhopal,35.9,307
2025-07-16,Mumbai,32.1,168
2025-07-16,Delhi,18.2,258
2025-07-16,Bengaluru,40.5,187
2025-07-16,Chennai,29.3,103
2025-07-16,Kolkata,36.7,296
2025-07-16,Hyderabad,25.9,123
2025-07-16,Ahmedabad,23.4,220
2025-07-16,Jaipur,31.7,298
2025-07-16,Lucknow,37.2,345
2025-07-16,Bhopal,37.3,334
2025-07-17,Mumbai,21.6,102
2025-07-17,Delhi,30.7,79
2025-07-17,Bengaluru,37.9,336
2025-07-17,Chennai,29.9,139
2025-07-17,Kolkata,36.4,274
2025-07-17,Hyderabad,33.1,182
2025-07-17,Ahmedabad,32.9,291
2025-07-17,Jaipur,23.7,330
2025-07-17,Lucknow,23.3,290
2025-07-17,Bhopal,37.1,40
2025-07-18,Mumbai,32.4,237
2025-07-18,Delhi,38.3,309
2025-07-18,Bengaluru,25.6,65
2025-07-18,Chennai,31.3,163
2025-07-18,Kolkata,30.5,266
2025-07-18,Hyderabad,33.3,231
2025-07-18,Ahmedabad,25.4,170
2025-07-18,Jaipur,24.9,63
2025-07-18,Lucknow,41.1,210
2025-07-18,Bhopal,27.4,140
2025-07-19,Mumbai,27.3,213
2025-07-19,Delhi,30.3,280
2025-07-19,Bengaluru,22.9,203
2025-07-19,Chennai,19.4,115
2025-07-19,Kolkata,33.3,167
2025-07-19,Hyderabad,38.3,270
2025-07-19,Ahmedabad,24.7,70
2025-07-19,Jaipur,38.4,198
2025-07-19,Lucknow,26.6,253
2025-07-19,Bhopal,20.5,273
2025-07-20,Mumbai,31.2,64
2025-07-20,Delhi,23.0,255
2025-07-20,Bengaluru,33.7,327
2025-07-20,Chennai,29.4,247
2025-07-20,Kolkata,33.0,131
2025-07-20,Hyderabad,23.0,227
2025-07-20,Ahmedabad,23.5,280
2025-07-20,Jaipur,34.1,262
2025-07-20,Lucknow,21.9,241
2025-07-20,Bhopal,39.5,263
2025-07-21,Mumbai,39.3,70
2025-07-21,Delhi,32.0,166
2025-07-21,Bengaluru,32.2,114
2025-07-21,Chennai,28.3,156
2025-07-21,Kolkata,21.7,244
2025-07-21,Hyderabad,33.8,251
2025-07-21,Ahmedabad,38.5,339
2025-07-21,Jaipur,35.3,100
2025-07-21,Lucknow,30.6,333
2025-07-21,Bhopal,39.3,314
2025-07-22,Mumbai,34.6,186
2025-07-22,Delhi,25.4,213
2025-07-22,Bengaluru,29.0,104
2025-07-22,Chennai,30.8,218
2025-07-22,Kolkata,39.6,286
2025-07-22,Hyderabad,36.7,156
2025-07-22,Ahmedabad,30.1,247
2025-07-22,Jaipur,33.7,339
2025-07-22,Lucknow,21.3,320
2025-07-22,Bhopal,20.2,195
2025-07-23,Mumbai,29.8,315
2025-07-23,Delhi,18.5,244
2025-07-23,Bengaluru,34.3,150
2025-07-23,Chennai,22.8,319
2025-07-23,Kolkata,32.2,277
2025-07-23,Hyderabad,21.6,190
2025-07-23,Ahmedabad,36.5,233
2025-07-23,Jaipur,29.2,240
2025-07-23,Lucknow,30.3,244
2025-07-23,Bhopal,37.3,85
2025-07-24,Mumbai,30.7,254
2025-07-24,Delhi,21.6,131
2025-07-24,Bengaluru,36.8,112
2025-07-24,Chennai,28.8,281
2025-07-24,Kolkata,22.2,282
2025-07-24,Hyderabad,27.7,323
2025-07-24,Ahmedabad,38.1,83
2025-07-24,Jaipur,21.3,49
2025-07-24,Lucknow,25.7,225
2025-07-24,Bhopal,23.3,186
2025-07-25,Mumbai,35.1,254
2025-07-25,Delhi,21.5,168
2025-07-25,Bengaluru,28.2,114
2025-07-25,Chennai,38.4,303
2025-07-25,Kolkata,33.4,231
2025-07-25,Hyderabad,30.6,172
2025-07-25,Ahmedabad,38.7,335
2025-07-25,Jaipur,28.7,64
2025-07-25,Lucknow,29.8,246
2025-07-25,Bhopal,32.5,166
2025-07-26,Mumbai,21.9,201
2025-07-26,Delhi,33.8,61
2025-07-26,Bengaluru,37.9,331
2025-07-26,Chennai,30.4,44
2025-07-26,Kolkata,33.0,186
2025-07-26,Hyderabad,24.8,172
2025-07-26,Ahmedabad,39.1,263
2025-07-26,Jaipur,39.9,185
2025-07-26,Lucknow,29.7,75
2025-07-26,Bhopal,25.4,171
2025-07-27,Mumbai,23.3,84
2025-07-27,Delhi,23.0,120
2025-07-27,Bengaluru,24.3,170
2025-07-27,Chennai,24.9,274
2025-07-27,Kolkata,21.4,197
2025-07-27,Hyderabad,39.5,299
2025-07-27,Ahmedabad,37.2,50
2025-07-27,Jaipur,21.6,278
2025-07-27,Lucknow,21.9,296
2025-07-27,Bhopal,29.7,109
2025-07-28,Mumbai,37.1,206
2025-07-28,Delhi,34.7,69
2025-07-28,Bengaluru,28.8,303
2025-07-28,Chennai,26.7,303
2025-07-28,Kolkata,38.1,131
2025-07-28,Hyderabad,32.3,234
2025-07-28,Ahmedabad,38.9,333
2025-07-28,Jaipur,32.3,142
2025-07-28,Lucknow,30.7,86
2025-07-28,Bhopal,33.6,194
2025-07-29,Mumbai,26.5,120
2025-07-29,Delhi,29.8,338
2025-07-29,Bengaluru,21.4,204
2025-07-29,Chennai,34.6,108
2025-07-29,Kolkata,25.4,196
2025-07-29,Hyderabad,27.4,173
2025-07-29,Ahmedabad,33.1,85
2025-07-29,Jaipur,39.1,150
2025-07-29,Lucknow,38.5,84
2025-07-29,Bhopal,25.2,263
2025-07-30,Mumbai,21.0,142
2025-07-30,Delhi,35.2,269
2025-07-30,Bengaluru,27.6,207
2025-07-30,Chennai,33.6,65
2025-07-30,Kolkata,26.6,258
2025-07-30,Hyderabad,27.7,42
2025-07-30,Ahmedabad,38.4,243
2025-07-30,Jaipur,22.4,157
2025-07-30,Lucknow,26.3,321
2025-07-30,Bhopal,35.2,157
2025-07-31,Mumbai,32.7,168
2025-07-31,Delhi,29.1,325
2025-07-31,Bengaluru,30.0,291
2025-07-31,Chennai,21.2,316
2025-07-31,Kolkata,24.5,164
2025-07-31,Hyderabad,37.3,193
2025-07-31,Ahmedabad,23.8,252
2025-07-31,Jaipur,29.3,281
2025-07-31,Lucknow,39.6,202
2025-07-31,Bhopal,27.6,251
2025-08-01,Mumbai,25.4,239
2025-08-01,Delhi,37.5,179
2025-08-01,Bengaluru,26.8,198
2025-08-01,Chennai,38.1,170
2025-08-01,Kolkata,25.3,137
2025-08-01,Hyderabad,19.6,153
2025-08-01,Ahmedabad,18.6,171
2025-08-01,Jaipur,32.0,109
2025-08-01,Lucknow,24.6,114
2025-08-01,Bhopal,22.8,236
2025-08-02,Mumbai,35.4,141
2025-08-02,Delhi,20.5,279
2025-08-02,Bengaluru,23.6,338
2025-08-02,Chennai,22.5,197
2025-08-02,Kolkata,33.6,156
2025-08-02,Hyderabad,37.9,185
2025-08-02,Ahmedabad,37.2,152
2025-08-02,Jaipur,20.0,255
2025-08-02,Lucknow,33.6,307
2025-08-02,Bhopal,27.0,307
2025-08-03,Mumbai,30.5,153
2025-08-03,Delhi,27.2,333
2025-08-03,Bengaluru,33.3,224
2025-08-03,Chennai,30.5,233
2025-08-03,Kolkata,25.6,57
2025-08-03,Hyderabad,28.5,112
2025-08-03,Ahmedabad,23.2,312
2025-08-03,Jaipur,35.4,297
2025-08-03,Lucknow,19.1,298
2025-08-03,Bhopal,29.4,165
2025-08-04,Mumbai,34.6,213
2025-08-04,Delhi,30.0,73
2025-08-04,Bengaluru,22.3,244
2025-08-04,Chennai,37.2,295
2025-08-04,Kolkata,31.7,236
2025-08-04,Hyderabad,22.5,178
2025-08-04,Ahmedabad,20.2,44
2025-08-04,Jaipur,33.2,81
2025-08-04,Lucknow,39.3,288
2025-08-04,Bhopal,35.0,339
2025-08-05,Mumbai,37.1,319
2025-08-05,Delhi,35.3,308
2025-08-05,Bengaluru,31.7,77
2025-08-05,Chennai,34.7,201
2025-08-05,Kolkata,39.9,313
2025-08-05,Hyderabad,25.9,227
2025-08-05,Ahmedabad,29.0,201
2025-08-05,Jaipur,34.5,155
2025-08-05,Lucknow,23.7,260
2025-08-05,Bhopal,21.8,336
2025-08-06,Mumbai,37.2,236
2025-08-06,Delhi,28.9,135
2025-08-06,Bengaluru,21.4,93
2025-08-06,Chennai,37.6,110
2025-08-06,Kolkata,23.3,291
2025-08-06,Hyderabad,33.4,126
2025-08-06,Ahmedabad,23.5,330
2025-08-06,Jaipur,35.5,155
2025-08-06,Lucknow,20.9,312
2025-08-06,Bhopal,35.7,219
2025-08-07,Mumbai,39.0,224
2025-08-07,Delhi,37.7,267
2025-08-07,Bengaluru,41.5,259
2025-08-07,Chennai,22.2,345
2025-08-07,Kolkata,23.3,48
2025-08-07,Hyderabad,29.0,129
2025-08-07,Ahmedabad,30.4,188
2025-08-07,Jaipur,19.8,293
2025-08-07,Lucknow,25.1,63
2025-08-07,Bhopal,36.8,188
2025-08-08,Mumbai,31.2,169
2025-08-08,Delhi,32.2,267
2025-08-08,Bengaluru,22.1,310
2025-08-08,Chennai,20.0,71
2025-08-08,Kolkata,22.5,255
2025-08-08,Hyderabad,32.5,212
2025-08-08,Ahmedabad,40.0,88
2025-08-08,Jaipur,40.3,121
2025-08-08,Lucknow,31.9,212
2025-08-08,Bhopal,34.5,279
2025-08-09,Mumbai,25.0,267
2025-08-09,Delhi,28.3,131
2025-08-09,Bengaluru,35.7,280
2025-08-09,Chennai,26.5,194
2025-08-09,Kolkata,29.8,196
2025-08-09,Hyderabad,26.0,310
2025-08-09,Ahmedabad,18.4,326
2025-08-09,Jaipur,23.8,69
2025-08-09,Lucknow,26.8,278
2025-08-09,Bhopal,31.3,344
2025-08-10,Mumbai,29.5,156
2025-08-10,Delhi,24.9,259
2025-08-10,Bengaluru,28.6,298
2025-08-10,Chennai,23.0,217
2025-08-10,Kolkata,32.3,121
2025-08-10,Hyderabad,41.0,228
2025-08-10,Ahmedabad,33.7,139
2025-08-10,Jaipur,35.8,99
2025-08-10,Lucknow,26.4,292
2025-08-10,Bhopal,26.8,315
2025-08-11,Mumbai,37.4,252
2025-08-11,Delhi,30.7,260
2025-08-11,Bengaluru,39.9,254
2025-08-11,Chennai,28.2,237
2025-08-11,Kolkata,36.9,42
2025-08-11,Hyderabad,26.7,41
2025-08-11,Ahmedabad,22.5,318
2025-08-11,Jaipur,35.3,50
2025-08-11,Lucknow,32.4,255
2025-08-11,Bhopal,23.5,222
2025-08-12,Mumbai,26.2,55
2025-08-12,Delhi,30.7,156
2025-08-12,Bengaluru,29.7,290
2025-08-12,Chennai,31.1,211
2025-08-12,Kolkata,34.7,122
2025-08-12,Hyderabad,38.1,272
2025-08-12,Ahmedabad,41.7,331
2025-08-12,Jaipur,23.0,71
2025-08-12,Lucknow,35.2,89
2025-08-12,Bhopal,34.3,128
2025-08-13,Mumbai,28.7,189
2025-08-13,Delhi,41.1,151
2025-08-13,Bengaluru,30.3,277
2025-08-13,Chennai,31.0,305
2025-08-13,Kolkata,33.9,120
2025-08-13,Hyderabad,23.3,135
2025-08-13,Ahmedabad,36.3,142
2025-08-13,Jaipur,21.1,70
2025-08-13,Lucknow,33.0,336
2025-08-13,Bhopal,36.7,42
2025-08-14,Mumbai,19.4,232
2025-08-14,Delhi,29.5,299
2025-08-14,Bengaluru,40.9,93
2025-08-14,Chennai,40.8,112
2025-08-14,Kolkata,30.4,342
2025-08-14,Hyderabad,25.6,121
2025-08-14,Ahmedabad,41.1,338
2025-08-14,Jaipur,25.7,103
2025-08-14,Lucknow,35.9,237
2025-08-14,Bhopal,26.7,77
2025-08-15,Mumbai,19.6,262
2025-08-15,Delhi,29.3,89
2025-08-15,Bengaluru,41.9,202
2025-08-15,Chennai,25.8,208
2025-08-15,Kolkata,31.7,283
2025-08-15,Hyderabad,33.9,310
2025-08-15,Ahmedabad,32.5,254
2025-08-15,Jaipur,21.6,232
2025-08-15,Lucknow,28.4,344
2025-08-15,Bhopal,23.4,195
2025-08-16,Mumbai,33.0,284
2025-08-16,Delhi,32.7,99
2025-08-16,Bengaluru,23.3,134
2025-08-16,Chennai,36.8,183
2025-08-16,Kolkata,37.1,315
2025-08-16,Hyderabad,27.6,283
2025-08-16,Ahmedabad,24.3,181
2025-08-16,Jaipur,24.7,260
2025-08-16,Lucknow,30.1,322
2025-08-16,Bhopal,26.2,179
2025-08-17,Mumbai,23.3,98
2025-08-17,Delhi,26.0,105
2025-08-17,Bengaluru,21.3,212
2025-08-17,Chennai,27.6,273
2025-08-17,Kolkata,37.9,311
2025-08-17,Hyderabad,29.6,305
2025-08-17,Ahmedabad,26.9,218
2025-08-17,Jaipur,29.5,342
2025-08-17,Lucknow,19.9,238
2025-08-17,Bhopal,33.2,305
2025-08-18,Mumbai,27.9,122
2025-08-18,Delhi,23.3,183
2025-08-18,Bengaluru,21.0,45
2025-08-18,Chennai,25.0,335
2025-08-18,Kolkata,37.0,48
2025-08-18,Hyderabad,26.8,145
2025-08-18,Ahmedabad,38.0,98
2025-08-18,Jaipur,35.3,258
2025-08-18,Lucknow,35.4,290
2025-08-18,Bhopal,23.3,313
2025-08-19,Mumbai,22.8,311
2025-08-19,Delhi,37.3,163
2025-08-19,Bengaluru,30.6,179
2025-08-19,Chennai,28.2,265
2025-08-19,Kolkata,29.1,98
2025-08-19,Hyderabad,27.3,273
2025-08-19,Ahmedabad,33.4,270
2025-08-19,Jaipur,21.5,338
2025-08-19,Lucknow,33.0,236
2025-08-19,Bhopal,24.2,62
2025-08-20,Mumbai,40.9,202
2025-08-20,Delhi,32.5,315
2025-08-20,Bengaluru,27.9,256
2025-08-20,Chennai,30.2,258
2025-08-20,Kolkata,34.0,44
2025-08-20,Hyderabad,38.9,275
2025-08-20,Ahmedabad,35.0,183
2025-08-20,Jaipur,24.4,151
2025-08-20,Lucknow,37.6,112
2025-08-20,Bhopal,19.5,232
2025-08-21,Mumbai,25.0,49
2025-08-21,Delhi,21.3,273
2025-08-21,Bengaluru,33.4,83
2025-08-21,Chennai,33.1,212
2025-08-21,Kolkata,34.7,203
2025-08-21,Hyderabad,26.1,68
2025-08-21,Ahmedabad,41.8,203
2025-08-21,Jaipur,27.5,299
2025-08-21,Lucknow,32.4,284
2025-08-21,Bhopal,33.7,301
2025-08-22,Mumbai,31.6,64
2025-08-22,Delhi,36.4,148
2025-08-22,Bengaluru,32.2,52
2025-08-22,Chennai,32.5,133
2025-08-22,Kolkata,24.8,72
2025-08-22,Hyderabad,34.3,65
2025-08-22,Ahmedabad,32.7,276
2025-08-22,Jaipur,24.1,115
2025-08-22,Lucknow,36.1,79
2025-08-22,Bhopal,26.5,202
2025-08-23,Mumbai,32.9,311
2025-08-23,Delhi,37.4,121
2025-08-23,Bengaluru,21.9,165
2025-08-23,Chennai,24.8,184
2025-08-23,Kolkata,22.2,142
2025-08-23,Hyderabad,26.2,273
2025-08-23,Ahmedabad,36.7,66
2025-08-23,Jaipur,27.1,307
2025-08-23,Lucknow,32.4,264
2025-08-23,Bhopal,30.6,54
2025-08-24,Mumbai,35.7,272
2025-08-24,Delhi,34.1,66
2025-08-24,Bengaluru,31.5,138
2025-08-24,Chennai,36.1,50
2025-08-24,Kolkata,32.1,160
2025-08-24,Hyderabad,35.4,269
2025-08-24,Ahmedabad,31.2,346
2025-08-24,Jaipur,33.4,300
2025-08-24,Lucknow,35.4,303
2025-08-24,Bhopal,22.6,247
2025-08-25,Mumbai,27.2,156
2025-08-25,Delhi,30.3,321
2025-08-25,Bengaluru,29.5,59
2025-08-25,Chennai,29.8,81
2025-08-25,Kolkata,34.1,146
2025-08-25,Hyderabad,30.7,261
2025-08-25,Ahmedabad,25.7,165
2025-08-25,Jaipur,22.2,154
2025-08-25,Lucknow,25.0,198
2025-08-25,Bhopal,30.7,272
2025-08-26,Mumbai,33.1,52
2025-08-26,Delhi,27.0,70
2025-08-26,Bengaluru,33.1,168
2025-08-26,Chennai,26.4,144
2025-08-26,Kolkata,26.6,278
2025-08-26,Hyderabad,37.6,92
2025-08-26,Ahmedabad,28.9,111
2025-08-26,Jaipur,20.5,188
2025-08-26,Lucknow,22.9,241
2025-08-26,Bhopal,23.7,248
2025-08-27,Mumbai,40.6,72
2025-08-27,Delhi,30.8,111
2025-08-27,Bengaluru,24.8,122
2025-08-27,Chennai,29.4,172
2025-08-27,Kolkata,32.3,183
2025-08-27,Hyderabad,31.2,86
2025-08-27,Ahmedabad,32.4,189
2025-08-27,Jaipur,18.9,201
2025-08-27,Lucknow,20.4,240
2025-08-27,Bhopal,37.2,241
2025-08-28,Mumbai,22.8,91
2025-08-28,Delhi,38.4,83
2025-08-28,Bengaluru,25.9,279
2025-08-28,Chennai,28.7,300
2025-08-28,Kolkata,29.8,169
2025-08-28,Hyderabad,35.1,186
2025-08-28,Ahmedabad,25.6,159
2025-08-28,Jaipur,29.1,246
2025-08-28,Lucknow,40.3,60
2025-08-28,Bhopal,27.5,64
2025-08-29,Mumbai,28.6,101
2025-08-29,Delhi,39.0,142
2025-08-29,Bengaluru,24.5,307
2025-08-29,Chennai,24.8,142
2025-08-29,Kolkata,37.7,162
2025-08-29,Hyderabad,31.9,307
2025-08-29,Ahmedabad,21.7,40
2025-08-29,Jaipur,25.4,190
2025-08-29,Lucknow,33.9,274
2025-08-29,Bhopal,32.1,209
2025-08-30,Mumbai,21.3,323
2025-08-30,Delhi,24.0,247
2025-08-30,Bengaluru,26.9,309
2025-08-30,Chennai,33.8,74
2025-08-30,Kolkata,32.4,115
2025-08-30,Hyderabad,33.2,116
2025-08-30,Ahmedabad,20.9,181
2025-08-30,Jaipur,40.0,100
2025-08-30,Lucknow,27.6,226
2025-08-30,Bhopal,28.0,233
2025-08-31,Mumbai,22.1,215
2025-08-31,Delhi,25.3,282
2025-08-31,Bengaluru,34.2,144
2025-08-31,Chennai,34.1,327
2025-08-31,Kolkata,31.3,269
2025-08-31,Hyderabad,21.1,200
2025-08-31,Ahmedabad,38.7,337
2025-08-31,Jaipur,34.6,149
2025-08-31,Lucknow,24.5,65
2025-08-31,Bhopal,24.2,158
2025-09-01,Mumbai,31.0,147
2025-09-01,Delhi,22.6,93
2025-09-01,Bengaluru,34.5,130
2025-09-01,Chennai,27.4,254
2025-09-01,Kolkata,27.8,188
2025-09-01,Hyderabad,22.3,156
2025-09-01,Ahmedabad,28.2,84
2025-09-01,Jaipur,26.5,317
2025-09-01,Lucknow,22.5,161
2025-09-01,Bhopal,33.9,303
2025-09-02,Mumbai,35.0,151
2025-09-02,Delhi,28.3,185
2025-09-02,Bengaluru,39.0,317
2025-09-02,Chennai,32.5,128
2025-09-02,Kolkata,36.3,320
2025-09-02,Hyderabad,38.2,238
2025-09-02,Ahmedabad,26.1,43
2025-09-02,Jaipur,32.6,114
2025-09-02,Lucknow,27.1,349
2025-09-02,Bhopal,35.4,265
2025-09-03,Mumbai,27.7,307
2025-09-03,Delhi,19.1,273
2025-09-03,Bengaluru,39.3,185
2025-09-03,Chennai,20.3,317
2025-09-03,Kolkata,20.6,303
2025-09-03,Hyderabad,21.3,245
2025-09-03,Ahmedabad,32.4,218
2025-09-03,Jaipur,29.4,304
2025-09-03,Lucknow,38.6,90
2025-09-03,Bhopal,25.5,259
2025-09-04,Mumbai,26.9,125
2025-09-04,Delhi,30.8,315
2025-09-04,Bengaluru,22.6,183
2025-09-04,Chennai,30.8,348
2025-09-04,Kolkata,26.7,194
2025-09-04,Hyderabad,40.0,147
2025-09-04,Ahmedabad,36.5,112
2025-09-04,Jaipur,42.0,148
2025-09-04,Lucknow,22.6,331
2025-09-04,Bhopal,24.9,340
2025-09-05,Mumbai,30.3,318
2025-09-05,Delhi,23.0,337
2025-09-05,Bengaluru,33.7,121
2025-09-05,Chennai,32.4,62
2025-09-05,Kolkata,35.0,161
2025-09-05,Hyderabad,25.5,143
2025-09-05,Ahmedabad,22.3,290
2025-09-05,Jaipur,19.8,127
2025-09-05,Lucknow,27.7,199
2025-09-05,Bhopal,26.6,208
2025-09-06,Mumbai,33.4,139
2025-09-06,Delhi,24.1,179
2025-09-06,Bengaluru,40.2,300
2025-09-06,Chennai,24.6,239
2025-09-06,Kolkata,27.3,90
2025-09-06,Hyderabad,33.5,229
2025-09-06,Ahmedabad,26.2,298
2025-09-06,Jaipur,32.6,268
2025-09-06,Lucknow,24.7,68
2025-09-06,Bhopal,36.1,183
2025-09-07,Mumbai,21.4,203
2025-09-07,Delhi,24.5,76
2025-09-07,Bengaluru,32.3,322
2025-09-07,Chennai,32.1,285
2025-09-07,Kolkata,30.9,332
2025-09-07,Hyderabad,25.2,92
2025-09-07,Ahmedabad,32.8,266
2025-09-07,Jaipur,32.2,276
2025-09-07,Lucknow,36.7,51
2025-09-07,Bhopal,27.1,216
2025-09-08,Mumbai,39.0,105
2025-09-08,Delhi,37.5,169
2025-09-08,Bengaluru,34.2,192
2025-09-08,Chennai,22.1,136
2025-09-08,Kolkata,39.0,334
2025-09-08,Hyderabad,39.8,181
2025-09-08,Ahmedabad,25.0,215
2025-09-08,Jaipur,20.9,336
2025-09-08,Lucknow,40.5,88
2025-09-08,Bhopal,26.7,224
2025-09-09,Mumbai,28.2,302
2025-09-09,Delhi,22.3,215
2025-09-09,Bengaluru,33.6,46
2025-09-09,Chennai,37.0,51
2025-09-09,Kolkata,38.4,120
2025-09-09,Hyderabad,24.8,226
2025-09-09,Ahmedabad,23.4,146
2025-09-09,Jaipur,36.3,70
2025-09-09,Lucknow,36.1,99
2025-09-09,Bhopal,26.1,293
2025-09-10,Mumbai,36.3,205
2025-09-10,Delhi,38.5,263
2025-09-10,Bengaluru,25.1,224
2025-09-10,Chennai,38.5,240
2025-09-10,Kolkata,35.8,154
2025-09-10,Hyderabad,31.5,164
2025-09-10,Ahmedabad,35.3,239
2025-09-10,Jaipur,33.6,198
2025-09-10,Lucknow,40.2,236
2025-09-10,Bhopal,31.2,167
2025-09-11,Mumbai,37.0,128
2025-09-11,Delhi,23.6,257
2025-09-11,Bengaluru,30.9,325
2025-09-11,Chennai,21.5,113
2025-09-11,Kolkata,31.8,109
2025-09-11,Hyderabad,26.5,244
2025-09-11,Ahmedabad,39.0,109
2025-09-11,Jaipur,39.5,333
2025-09-11,Lucknow,27.3,229
2025-09-11,Bhopal,36.6,302
2025-09-12,Mumbai,36.4,312
2025-09-12,Delhi,22.5,156
2025-09-12,Bengaluru,29.4,308
2025-09-12,Chennai,33.1,306
2025-09-12,Kolkata,20.0,323
2025-09-12,Hyderabad,27.5,166
2025-09-12,Ahmedabad,30.1,324
2025-09-12,Jaipur,24.7,176
2025-09-12,Lucknow,32.4,179
2025-09-12,Bhopal,39.6,193
2025-09-13,Mumbai,35.6,99
2025-09-13,Delhi,38.4,45
2025-09-13,Bengaluru,24.7,207
2025-09-13,Chennai,37.3,248
2025-09-13,Kolkata,21.9,253
2025-09-13,Hyderabad,33.9,177
2025-09-13,Ahmedabad,36.4,41
2025-09-13,Jaipur,39.6,152
2025-09-13,Lucknow,22.8,179
2025-09-13,Bhopal,25.2,116
2025-09-14,Mumbai,25.9,229
2025-09-14,Delhi,35.5,72
2025-09-14,Bengaluru,30.2,118
2025-09-14,Chennai,26.0,280
2025-09-14,Kolkata,20.2,274
2025-09-14,Hyderabad,34.1,259
2025-09-14,Ahmedabad,37.2,99
2025-09-14,Jaipur,29.1,226
2025-09-14,Lucknow,31.9,68
2025-09-14,Bhopal,29.0,210
2025-09-15,Mumbai,32.9,67
2025-09-15,Delhi,38.7,40
2025-09-15,Bengaluru,40.0,206
2025-09-15,Chennai,37.2,328
2025-09-15,Kolkata,37.0,340
2025-09-15,Hyderabad,31.9,328
2025-09-15,Ahmedabad,35.8,184
2025-09-15,Jaipur,22.1,193
2025-09-15,Lucknow,32.0,226
2025-09-15,Bhopal,29.3,222
2025-09-16,Mumbai,29.9,297
2025-09-16,Delhi,29.1,223
2025-09-16,Bengaluru,27.6,43
2025-09-16,Chennai,39.6,223
2025-09-16,Kolkata,29.9,261
2025-09-16,Hyderabad,27.3,46
2025-09-16,Ahmedabad,37.2,265
2025-09-16,Jaipur,26.6,273
2025-09-16,Lucknow,36.3,166
2025-09-16,Bhopal,18.9,313
2025-09-17,Mumbai,29.9,99
2025-09-17,Delhi,21.4,283
2025-09-17,Bengaluru,22.8,337
2025-09-17,Chennai,25.6,266
2025-09-17,Kolkata,37.6,47
2025-09-17,Hyderabad,24.6,290
2025-09-17,Ahmedabad,35.6,163
2025-09-17,Jaipur,29.0,315
2025-09-17,Lucknow,35.3,116
2025-09-17,Bhopal,41.7,89
2025-09-18,Mumbai,26.5,108
2025-09-18,Delhi,27.5,65
2025-09-18,Bengaluru,31.8,166
2025-09-18,Chennai,37.8,72
2025-09-18,Kolkata,23.4,62
2025-09-18,Hyderabad,28.5,229
2025-09-18,Ahmedabad,39.5,318
2025-09-18,Jaipur,19.4,177
2025-09-18,Lucknow,22.0,229
2025-09-18,Bhopal,18.5,141
