city,date,aqi
Kashipur,14-02-2025 17:00:00,28.0
Rishikesh,14-02-2025 17:00:00,14.0
Rishikesh,14-02-2025 17:00:00,36.0
Asansol,14-02-2025 17:00:00,178.0
Asansol,14-02-2025 17:00:00,132.0
Noida,14-02-2025 17:00:00,68.0
Noida,14-02-2025 17:00:00,39.0
Noida,14-02-2025 17:00:00,67.0
Prayagraj,14-02-2025 17:00:00,6.0
Prayagraj,14-02-2025 17:00:00,5.0
Prayagraj,14-02-2025 17:00:00,12.0
Prayagraj,14-02-2025 17:00:00,13.0
Prayagraj,14-02-2025 17:00:00,5.0
Lucknow,14-02-2025 17:00:00,84.0
Lucknow,14-02-2025 17:00:00,6.0
Meerut,14-02-2025 17:00:00,65.0
Meerut,14-02-2025 17:00:00,36.0
Meerut,14-02-2025 17:00:00,28.0
Meerut,14-02-2025 17:00:00,29.0
Meerut,14-02-2025 17:00:00,28.0
Meerut,14-02-2025 17:00:00,22.0
Moradabad,14-02-2025 17:00:00,52.0
Moradabad,14-02-2025 17:00:00,23.0
Moradabad,14-02-2025 17:00:00,43.0
Moradabad,14-02-2025 17:00:00,17.0
Moradabad,14-02-2025 17:00:00,73.0
Asansol,14-02-2025 17:00:00,37.0
Asansol,14-02-2025 17:00:00,21.0
Asansol,14-02-2025 17:00:00,28.0
Asansol,14-02-2025 17:00:00,2.0
Asansol,14-02-2025 17:00:00,85.0
Asansol,14-02-2025 17:00:00,102.0
Varanasi,14-02-2025 17:00:00,18.0
Varanasi,14-02-2025 17:00:00,28.0
Varanasi,14-02-2025 17:00:00,29.0
Varanasi,14-02-2025 17:00:00,10.0
Varanasi,14-02-2025 17:00:00,8.0
Varanasi,14-02-2025 17:00:00,4.0
Muzaffarnagar,14-02-2025 17:00:00,116.0
Muzaffarnagar,14-02-2025 17:00:00,21.0
Muzaffarnagar,14-02-2025 17:00:00,6.0
Noida,14-02-2025 17:00:00,60.0
Noida,14-02-2025 17:00:00,92.0
Noida,14-02-2025 17:00:00,52.0
Moradabad,14-02-2025 17:00:00,5.0
Moradabad,14-02-2025 17:00:00,4.0
Moradabad,14-02-2025 17:00:00,57.0
Barrackpore,14-02-2025 17:00:00,13.0
Durgapur,14-02-2025 17:00:00,75.0
Durgapur,14-02-2025 17:00:00,100.0
Haldia,14-02-2025 17:00:00,121.0
Haldia,14-02-2025 17:00:00,42.0
Howrah,14-02-2025 17:00:00,57.0
Howrah,14-02-2025 17:00:00,141.0
Howrah,14-02-2025 17:00:00,2.0
Howrah,14-02-2025 17:00:00,4.0
Howrah,14-02-2025 17:00:00,204.0
Howrah,14-02-2025 17:00:00,59.0
Howrah,14-02-2025 17:00:00,10.0
Howrah,14-02-2025 17:00:00,13.0
Howrah,14-02-2025 17:00:00,56.0
Kolkata,14-02-2025 17:00:00,6.0
Kolkata,14-02-2025 17:00:00,103.0
Kolkata,14-02-2025 17:00:00,37.0
Kolkata,14-02-2025 17:00:00,11.0
Kolkata,14-02-2025 17:00:00,26.0
Siliguri,14-02-2025 17:00:00,34.0
Nalbari,14-02-2025 17:00:00,39.0
Silchar,14-02-2025 17:00:00,53.0
Silchar,14-02-2025 17:00:00,72.0
Silchar,14-02-2025 17:00:00,1.0
Silchar,14-02-2025 17:00:00,10.0
Sivasagar,14-02-2025 17:00:00,32.0
Araria,14-02-2025 17:00:00,14.0
Arrah,14-02-2025 17:00:00,77.0
Aurangabad,14-02-2025 17:00:00,52.0
Aurangabad,14-02-2025 17:00:00,118.0
Begusarai,14-02-2025 17:00:00,114.0
Begusarai,14-02-2025 17:00:00,20.0
Bettiah,14-02-2025 17:00:00,121.0
Bettiah,14-02-2025 17:00:00,3.0
Bettiah,14-02-2025 17:00:00,68.0
Bhagalpur,14-02-2025 17:00:00,41.0
Rajamahendravaram,14-02-2025 17:00:00,29.0
Rajamahendravaram,14-02-2025 17:00:00,14.0
Tirumala,14-02-2025 17:00:00,12.0
Tirumala,14-02-2025 17:00:00,31.0
Vijayawada,14-02-2025 17:00:00,56.0
Naharlagun,14-02-2025 17:00:00,4.0
Naharlagun,14-02-2025 17:00:00,12.0
Byrnihat,14-02-2025 17:00:00,6.0
Byrnihat,14-02-2025 17:00:00,35.0
Guwahati,14-02-2025 17:00:00,2.0
Vijayawada,14-02-2025 17:00:00,66.0
Visakhapatnam,14-02-2025 17:00:00,59.0
Visakhapatnam,14-02-2025 17:00:00,112.0
Visakhapatnam,14-02-2025 17:00:00,2.0
Visakhapatnam,14-02-2025 17:00:00,10.0
Chhapra,14-02-2025 17:00:00,5.0
Gaya,14-02-2025 17:00:00,20.0
Gaya,14-02-2025 17:00:00,5.0
Gaya,14-02-2025 17:00:00,37.0
Gaya,14-02-2025 17:00:00,62.0
Guwahati,14-02-2025 17:00:00,20.0
Guwahati,14-02-2025 17:00:00,3.0
Nagaon,14-02-2025 17:00:00,7.0
Nalbari,14-02-2025 17:00:00,105.0
Anantapur,14-02-2025 17:00:00,29.0
Anantapur,14-02-2025 17:00:00,7.0
Chittoor,14-02-2025 17:00:00,82.0
Kadapa,14-02-2025 17:00:00,105.0
Bhagalpur,14-02-2025 17:00:00,1.0
Bhagalpur,14-02-2025 17:00:00,22.0
Bhagalpur,14-02-2025 17:00:00,29.0
Buxar,14-02-2025 17:00:00,60.0
Amaravati,14-02-2025 17:00:00,16.0
Muzaffarpur,14-02-2025 17:00:00,11.0
Muzaffarpur,14-02-2025 17:00:00,3.0
Muzaffarpur,14-02-2025 17:00:00,17.0
Muzaffarpur,14-02-2025 17:00:00,301.0
Patna,14-02-2025 17:00:00,32.0
Patna,14-02-2025 17:00:00,5.0
Patna,14-02-2025 17:00:00,4.0
Chandigarh,14-02-2025 17:00:00,55.0
Bhilai,14-02-2025 17:00:00,40.0
Bhilai,14-02-2025 17:00:00,21.0
Bhilai,14-02-2025 17:00:00,68.0
Sasaram,14-02-2025 17:00:00,8.0
Chandigarh,14-02-2025 17:00:00,102.0
Patna,14-02-2025 17:00:00,4.0
Patna,14-02-2025 17:00:00,143.0
Patna,14-02-2025 17:00:00,151.0
Patna,14-02-2025 17:00:00,44.0
Patna,14-02-2025 17:00:00,6.0
Patna,14-02-2025 17:00:00,49.0
Hajipur,14-02-2025 17:00:00,176.0
Hajipur,14-02-2025 17:00:00,157.0
Kishanganj,14-02-2025 17:00:00,26.0
Munger,14-02-2025 17:00:00,12.0
Munger,14-02-2025 17:00:00,15.0
Muzaffarpur,14-02-2025 17:00:00,26.0
Chhal,14-02-2025 17:00:00,3.0
Chhal,14-02-2025 17:00:00,19.0
Korba,14-02-2025 17:00:00,41.0
Korba,14-02-2025 17:00:00,8.0
Raipur,14-02-2025 17:00:00,62.0
Rajgir,14-02-2025 17:00:00,35.0
Delhi,14-02-2025 17:00:00,60.0
Delhi,14-02-2025 17:00:00,6.0
Delhi,14-02-2025 17:00:00,179.0
Delhi,14-02-2025 17:00:00,56.0
Delhi,14-02-2025 17:00:00,43.0
Delhi,14-02-2025 17:00:00,22.0
Delhi,14-02-2025 17:00:00,50.0
Delhi,14-02-2025 17:00:00,78.0
Tumidih,14-02-2025 17:00:00,15.0
Delhi,14-02-2025 17:00:00,110.0
Delhi,14-02-2025 17:00:00,149.0
Delhi,14-02-2025 17:00:00,22.0
Delhi,14-02-2025 17:00:00,27.0
Delhi,14-02-2025 17:00:00,23.0
Delhi,14-02-2025 17:00:00,40.0
Delhi,14-02-2025 17:00:00,15.0
Delhi,14-02-2025 17:00:00,6.0
Delhi,14-02-2025 17:00:00,126.0
Delhi,14-02-2025 17:00:00,72.0
Delhi,14-02-2025 17:00:00,145.0
Delhi,14-02-2025 17:00:00,6.0
Delhi,14-02-2025 17:00:00,59.0
Delhi,14-02-2025 17:00:00,7.0
Delhi,14-02-2025 17:00:00,21.0
Delhi,14-02-2025 17:00:00,13.0
Delhi,14-02-2025 17:00:00,36.0
Delhi,14-02-2025 17:00:00,93.0
Delhi,14-02-2025 17:00:00,120.0
Delhi,14-02-2025 17:00:00,11.0
Delhi,14-02-2025 17:00:00,48.0
Delhi,14-02-2025 17:00:00,116.0
Delhi,14-02-2025 17:00:00,15.0
Delhi,14-02-2025 17:00:00,16.0
Delhi,14-02-2025 17:00:00,76.0
Delhi,14-02-2025 17:00:00,134.0
Delhi,14-02-2025 17:00:00,6.0
Delhi,14-02-2025 17:00:00,46.0
Delhi,14-02-2025 17:00:00,12.0
Delhi,14-02-2025 17:00:00,72.0
Delhi,14-02-2025 17:00:00,34.0
Delhi,14-02-2025 17:00:00,24.0
Delhi,14-02-2025 17:00:00,77.0
Delhi,14-02-2025 17:00:00,61.0
Delhi,14-02-2025 17:00:00,10.0
Raipur,14-02-2025 17:00:00,8.0
Raipur,14-02-2025 17:00:00,2.0
Gurugram,14-02-2025 17:00:00,333.0
Gurugram,14-02-2025 17:00:00,202.0
Gurugram,14-02-2025 17:00:00,14.0
Baddi,14-02-2025 17:00:00,3.0
Srinagar,14-02-2025 17:00:00,26.0
Srinagar,14-02-2025 17:00:00,41.0
Srinagar,14-02-2025 17:00:00,6.0
Srinagar,14-02-2025 17:00:00,15.0
Delhi,14-02-2025 17:00:00,110.0
Delhi,14-02-2025 17:00:00,65.0
Delhi,14-02-2025 17:00:00,6.0
Delhi,14-02-2025 17:00:00,37.0
Delhi,14-02-2025 17:00:00,125.0
Delhi,14-02-2025 17:00:00,40.0
Delhi,14-02-2025 17:00:00,96.0
Delhi,14-02-2025 17:00:00,9.0
Delhi,14-02-2025 17:00:00,95.0
Delhi,14-02-2025 17:00:00,70.0
Delhi,14-02-2025 17:00:00,30.0
Delhi,14-02-2025 17:00:00,5.0
Delhi,14-02-2025 17:00:00,14.0
Delhi,14-02-2025 17:00:00,78.0
Delhi,14-02-2025 17:00:00,74.0
Delhi,14-02-2025 17:00:00,48.0
Ahmedabad,14-02-2025 17:00:00,58.0
Ahmedabad,14-02-2025 17:00:00,39.0
Ahmedabad,14-02-2025 17:00:00,12.0
Ahmedabad,14-02-2025 17:00:00,51.0
Ankleshwar,14-02-2025 17:00:00,135.0
Ankleshwar,14-02-2025 17:00:00,120.0
Ankleshwar,14-02-2025 17:00:00,59.0
Gandhinagar,14-02-2025 17:00:00,111.0
Gandhinagar,14-02-2025 17:00:00,29.0
Vapi,14-02-2025 17:00:00,99.0
Vapi,14-02-2025 17:00:00,14.0
Faridabad,14-02-2025 17:00:00,31.0
Faridabad,14-02-2025 17:00:00,38.0
Faridabad,14-02-2025 17:00:00,18.0
Gurugram,14-02-2025 17:00:00,73.0
Ahmedabad,14-02-2025 17:00:00,174.0
Ahmedabad,14-02-2025 17:00:00,203.0
Ahmedabad,14-02-2025 17:00:00,2.0
Ahmedabad,14-02-2025 17:00:00,32.0
Delhi,14-02-2025 17:00:00,96.0
Ahmedabad,14-02-2025 17:00:00,6.0
Ahmedabad,14-02-2025 17:00:00,80.0
Faridabad,14-02-2025 17:00:00,10.0
Faridabad,14-02-2025 17:00:00,21.0
Faridabad,14-02-2025 17:00:00,104.0
Chikkamagaluru,14-02-2025 17:00:00,28.0
Davanagere,14-02-2025 17:00:00,102.0
Davanagere,14-02-2025 17:00:00,13.0
Davanagere,14-02-2025 17:00:00,2.0
Dharwad,14-02-2025 17:00:00,6.0
Dharwad,14-02-2025 17:00:00,48.0
Gadag,14-02-2025 17:00:00,18.0
Gadag,14-02-2025 17:00:00,59.0
Gadag,14-02-2025 17:00:00,42.0
Hassan,14-02-2025 17:00:00,108.0
Hassan,14-02-2025 17:00:00,13.0
Haveri,14-02-2025 17:00:00,16.0
Hubballi,14-02-2025 17:00:00,42.0
Hubballi,14-02-2025 17:00:00,54.0
Hubballi,14-02-2025 17:00:00,12.0
Dhanbad,14-02-2025 17:00:00,120.0
Dhanbad,14-02-2025 17:00:00,27.0
Bengaluru,14-02-2025 17:00:00,42.0
Bengaluru,14-02-2025 17:00:00,118.0
Bengaluru,14-02-2025 17:00:00,100.0
Bengaluru,14-02-2025 17:00:00,43.0
Hubballi,14-02-2025 17:00:00,38.0
Kalaburagi,14-02-2025 17:00:00,1.0
Kolar,14-02-2025 17:00:00,23.0
Bengaluru,14-02-2025 17:00:00,22.0
Bengaluru,14-02-2025 17:00:00,70.0
Bengaluru,14-02-2025 17:00:00,12.0
Bengaluru,14-02-2025 17:00:00,106.0
Bengaluru,14-02-2025 17:00:00,14.0
Bengaluru,14-02-2025 17:00:00,34.0
Madikeri,14-02-2025 17:00:00,51.0
Madikeri,14-02-2025 17:00:00,8.0
Madikeri,14-02-2025 17:00:00,4.0
Madikeri,14-02-2025 17:00:00,11.0
Mangalore,14-02-2025 17:00:00,10.0
Ramanagara,14-02-2025 17:00:00,74.0
Bengaluru,14-02-2025 17:00:00,40.0
Bengaluru,14-02-2025 17:00:00,31.0
Bengaluru,14-02-2025 17:00:00,38.0
Bengaluru,14-02-2025 17:00:00,121.0
Bengaluru,14-02-2025 17:00:00,25.0
Bengaluru,14-02-2025 17:00:00,29.0
Shivamogga,14-02-2025 17:00:00,59.0
Shivamogga,14-02-2025 17:00:00,8.0
Udupi,14-02-2025 17:00:00,79.0
Vijayapura,14-02-2025 17:00:00,9.0
Vijayapura,14-02-2025 17:00:00,1.0
Bengaluru,14-02-2025 17:00:00,55.0
Chikkaballapur,14-02-2025 17:00:00,1.0
Chikkaballapur,14-02-2025 17:00:00,24.0
Maihar,14-02-2025 17:00:00,8.0
Maihar,14-02-2025 17:00:00,40.0
Mandideep,14-02-2025 17:00:00,41.0
Pithampur,14-02-2025 17:00:00,22.0
Pithampur,14-02-2025 17:00:00,115.0
Sagar,14-02-2025 17:00:00,25.0
Sagar,14-02-2025 17:00:00,29.0
Indore,14-02-2025 17:00:00,63.0
Indore,14-02-2025 17:00:00,78.0
Indore,14-02-2025 17:00:00,17.0
Jabalpur,14-02-2025 17:00:00,52.0
Jabalpur,14-02-2025 17:00:00,23.0
Thiruvananthapuram,14-02-2025 17:00:00,14.0
Thrissur,14-02-2025 17:00:00,55.0
Thrissur,14-02-2025 17:00:00,15.0
Bhopal,14-02-2025 17:00:00,71.0
Jabalpur,14-02-2025 17:00:00,25.0
Jabalpur,14-02-2025 17:00:00,35.0
Jabalpur,14-02-2025 17:00:00,3.0
Jabalpur,14-02-2025 17:00:00,66.0
Jabalpur,14-02-2025 17:00:00,39.0
Yadgir,14-02-2025 17:00:00,98.0
Yadgir,14-02-2025 17:00:00,34.0
Satna,14-02-2025 17:00:00,2.0
Singrauli,14-02-2025 17:00:00,42.0
Ujjain,14-02-2025 17:00:00,110.0
Bhopal,14-02-2025 17:00:00,111.0
Bhopal,14-02-2025 17:00:00,20.0
Bhopal,14-02-2025 17:00:00,96.0
Gwalior,14-02-2025 17:00:00,84.0
Gwalior,14-02-2025 17:00:00,5.0
Indore,14-02-2025 17:00:00,122.0
Gwalior,14-02-2025 17:00:00,1.0
Belapur,14-02-2025 17:00:00,59.0
Bhiwandi,14-02-2025 17:00:00,144.0
Bhiwandi,14-02-2025 17:00:00,18.0
Bhiwandi,14-02-2025 17:00:00,57.0
Boisar,14-02-2025 17:00:00,20.0
Boisar,14-02-2025 17:00:00,10.0
Boisar,14-02-2025 17:00:00,39.0
Chandrapur,14-02-2025 17:00:00,146.0
Mumbai,14-02-2025 17:00:00,68.0
Mumbai,14-02-2025 17:00:00,41.0
Mumbai,14-02-2025 17:00:00,35.0
Mumbai,14-02-2025 17:00:00,21.0
Mumbai,14-02-2025 17:00:00,22.0
Mumbai,14-02-2025 17:00:00,94.0
Mumbai,14-02-2025 17:00:00,10.0
Mumbai,14-02-2025 17:00:00,191.0
Mumbai,14-02-2025 17:00:00,61.0
Ujjain,14-02-2025 17:00:00,27.0
Ahmednagar,14-02-2025 17:00:00,25.0
Akola,14-02-2025 17:00:00,56.0
Akola,14-02-2025 17:00:00,32.0
Amravati,14-02-2025 17:00:00,48.0
Amravati,14-02-2025 17:00:00,1.0
Kolhapur,14-02-2025 17:00:00,27.0
Kolhapur,14-02-2025 17:00:00,161.0
Mahad,14-02-2025 17:00:00,61.0
Malegaon,14-02-2025 17:00:00,54.0
Mira-Bhayandar,14-02-2025 17:00:00,73.0
Mumbai,14-02-2025 17:00:00,13.0
Mumbai,14-02-2025 17:00:00,49.0
Mumbai,14-02-2025 17:00:00,9.0
Mumbai,14-02-2025 17:00:00,3.0
Mumbai,14-02-2025 17:00:00,45.0
Amravati,14-02-2025 17:00:00,13.0
Aurangabad,14-02-2025 17:00:00,96.0
Aurangabad,14-02-2025 17:00:00,27.0
Aurangabad,14-02-2025 17:00:00,90.0
Badlapur,14-02-2025 17:00:00,40.0
Mira-Bhayandar,14-02-2025 17:00:00,2.0
Mira-Bhayandar,14-02-2025 17:00:00,4.0
Mumbai,14-02-2025 17:00:00,8.0
Mumbai,14-02-2025 17:00:00,5.0
Mumbai,14-02-2025 17:00:00,51.0
Kalyan,14-02-2025 17:00:00,7.0
Kalyan,14-02-2025 17:00:00,23.0
Kolhapur,14-02-2025 17:00:00,78.0
Kolhapur,14-02-2025 17:00:00,5.0
Chandrapur,14-02-2025 17:00:00,33.0
Mumbai,14-02-2025 17:00:00,42.0
Mumbai,14-02-2025 17:00:00,83.0
Mumbai,14-02-2025 17:00:00,10.0
Mumbai,14-02-2025 17:00:00,128.0
Mumbai,14-02-2025 17:00:00,7.0
Mumbai,14-02-2025 17:00:00,25.0
Mumbai,14-02-2025 17:00:00,16.0
Mumbai,14-02-2025 17:00:00,9.0
Nashik,14-02-2025 17:00:00,29.0
Nashik,14-02-2025 17:00:00,18.0
Navi Mumbai,14-02-2025 17:00:00,108.0
Navi Mumbai,14-02-2025 17:00:00,118.0
Navi Mumbai,14-02-2025 17:00:00,12.0
Navi Mumbai,14-02-2025 17:00:00,116.0
Navi Mumbai,14-02-2025 17:00:00,85.0
Mumbai,14-02-2025 17:00:00,78.0
Mumbai,14-02-2025 17:00:00,8.0
Mumbai,14-02-2025 17:00:00,87.0
Mumbai,14-02-2025 17:00:00,4.0
Mumbai,14-02-2025 17:00:00,7.0
Mumbai,14-02-2025 17:00:00,25.0
Nagpur,14-02-2025 17:00:00,28.0
Mumbai,14-02-2025 17:00:00,102.0
Mumbai,14-02-2025 17:00:00,34.0
Mumbai,14-02-2025 17:00:00,2.0
Mumbai,14-02-2025 17:00:00,9.0
Mumbai,14-02-2025 17:00:00,76.0
Mumbai,14-02-2025 17:00:00,35.0
Mumbai,14-02-2025 17:00:00,106.0
Mumbai,14-02-2025 17:00:00,4.0
Mumbai,14-02-2025 17:00:00,3.0
Navi Mumbai,14-02-2025 17:00:00,18.0
Navi Mumbai,14-02-2025 17:00:00,131.0
Navi Mumbai,14-02-2025 17:00:00,19.0
Parbhani,14-02-2025 17:00:00,9.0
Nagpur,14-02-2025 17:00:00,104.0
Nagpur,14-02-2025 17:00:00,49.0
Nagpur,14-02-2025 17:00:00,60.0
Nagpur,14-02-2025 17:00:00,19.0
Pimpri-Chinchwad,14-02-2025 17:00:00,14.0
Pimpri-Chinchwad,14-02-2025 17:00:00,46.0
Pimpri-Chinchwad,14-02-2025 17:00:00,115.0
Nashik,14-02-2025 17:00:00,120.0
Nashik,14-02-2025 17:00:00,14.0
Nashik,14-02-2025 17:00:00,2.0
Pune,14-02-2025 17:00:00,225.0
Pune,14-02-2025 17:00:00,215.0
Pune,14-02-2025 17:00:00,186.0
Pune,14-02-2025 17:00:00,77.0
Pune,14-02-2025 17:00:00,163.0
Pune,14-02-2025 17:00:00,140.0
Pune,14-02-2025 17:00:00,118.0
Pune,14-02-2025 17:00:00,32.0
Pune,14-02-2025 17:00:00,6.0
Bhubaneswar,14-02-2025 17:00:00,4.0
Bileipada,14-02-2025 17:00:00,73.0
Bileipada,14-02-2025 17:00:00,4.0
Brajrajnagar,14-02-2025 17:00:00,65.0
Brajrajnagar,14-02-2025 17:00:00,85.0
Byasanagar,14-02-2025 17:00:00,141.0
Virar,14-02-2025 17:00:00,73.0
Imphal,14-02-2025 17:00:00,2.0
Imphal,14-02-2025 17:00:00,104.0
Imphal,14-02-2025 17:00:00,6.0
Imphal,14-02-2025 17:00:00,12.0
Kohima,14-02-2025 17:00:00,12.0
Kohima,14-02-2025 17:00:00,15.0
Angul,14-02-2025 17:00:00,68.0
Angul,14-02-2025 17:00:00,99.0
Angul,14-02-2025 17:00:00,41.0
Cuttack,14-02-2025 17:00:00,162.0
Cuttack,14-02-2025 17:00:00,7.0
Keonjhar,14-02-2025 17:00:00,12.0
Nayagarh,14-02-2025 17:00:00,121.0
Pune,14-02-2025 17:00:00,61.0
Pune,14-02-2025 17:00:00,67.0
Pune,14-02-2025 17:00:00,3.0
Pune,14-02-2025 17:00:00,5.0
Solapur,14-02-2025 17:00:00,108.0
Solapur,14-02-2025 17:00:00,55.0
Thane,14-02-2025 17:00:00,100.0
Thane,14-02-2025 17:00:00,17.0
Barbil,14-02-2025 17:00:00,113.0
Baripada,14-02-2025 17:00:00,21.0
Bhubaneswar,14-02-2025 17:00:00,62.0
Sangli,14-02-2025 17:00:00,32.0
Solapur,14-02-2025 17:00:00,119.0
Baran,14-02-2025 17:00:00,82.0
Barmer,14-02-2025 17:00:00,154.0
Barmer,14-02-2025 17:00:00,48.0
Barmer,14-02-2025 17:00:00,7.0
Barmer,14-02-2025 17:00:00,56.0
Bhilwara,14-02-2025 17:00:00,122.0
Bhilwara,14-02-2025 17:00:00,40.0
Mandi Gobindgarh,14-02-2025 17:00:00,68.0
Patiala,14-02-2025 17:00:00,4.0
Rupnagar,14-02-2025 17:00:00,67.0
Rupnagar,14-02-2025 17:00:00,89.0
Rairangpur,14-02-2025 17:00:00,28.0
Rourkela,14-02-2025 17:00:00,114.0
Rourkela,14-02-2025 17:00:00,2.0
Suakati,14-02-2025 17:00:00,9.0
Suakati,14-02-2025 17:00:00,43.0
Talcher,14-02-2025 17:00:00,34.0
Talcher,14-02-2025 17:00:00,33.0
Puducherry,14-02-2025 17:00:00,16.0
Amritsar,14-02-2025 17:00:00,20.0
Jalandhar,14-02-2025 17:00:00,57.0
Jalandhar,14-02-2025 17:00:00,33.0
Khanna,14-02-2025 17:00:00,15.0
Ludhiana,14-02-2025 17:00:00,15.0
Chittorgarh,14-02-2025 17:00:00,15.0
Dausa,14-02-2025 17:00:00,138.0
Dholpur,14-02-2025 17:00:00,35.0
Bhiwadi,14-02-2025 17:00:00,6.0
Bikaner,14-02-2025 17:00:00,152.0
Bikaner,14-02-2025 17:00:00,9.0
Bikaner,14-02-2025 17:00:00,76.0
Dholpur,14-02-2025 17:00:00,53.0
Dungarpur,14-02-2025 17:00:00,5.0
Jaipur,14-02-2025 17:00:00,36.0
Alwar,14-02-2025 17:00:00,22.0
Banswara,14-02-2025 17:00:00,7.0
Baran,14-02-2025 17:00:00,79.0
Jalore,14-02-2025 17:00:00,63.0
Jalore,14-02-2025 17:00:00,9.0
Jalore,14-02-2025 17:00:00,65.0
Jhalawar,14-02-2025 17:00:00,96.0
Jhalawar,14-02-2025 17:00:00,42.0
Jhalawar,14-02-2025 17:00:00,64.0
Jhunjhunu,14-02-2025 17:00:00,115.0
Jodhpur,14-02-2025 17:00:00,143.0
Jodhpur,14-02-2025 17:00:00,26.0
Jodhpur,14-02-2025 17:00:00,6.0
Jodhpur,14-02-2025 17:00:00,42.0
Jodhpur,14-02-2025 17:00:00,118.0
Jodhpur,14-02-2025 17:00:00,38.0
Jodhpur,14-02-2025 17:00:00,141.0
Jodhpur,14-02-2025 17:00:00,133.0
Jodhpur,14-02-2025 17:00:00,34.0
Jodhpur,14-02-2025 17:00:00,170.0
Pratapgarh,14-02-2025 17:00:00,28.0
Pratapgarh,14-02-2025 17:00:00,4.0
Pratapgarh,14-02-2025 17:00:00,90.0
Rajsamand,14-02-2025 17:00:00,124.0
Rajsamand,14-02-2025 17:00:00,18.0
Sikar,14-02-2025 17:00:00,6.0
Sirohi,14-02-2025 17:00:00,30.0
Ariyalur,14-02-2025 17:00:00,9.0
Ariyalur,14-02-2025 17:00:00,49.0
Chengalpattu,14-02-2025 17:00:00,20.0
Chennai,14-02-2025 17:00:00,68.0
Chennai,14-02-2025 17:00:00,19.0
Chennai,14-02-2025 17:00:00,42.0
Sri Ganganagar,14-02-2025 17:00:00,74.0
Udaipur,14-02-2025 17:00:00,129.0
Udaipur,14-02-2025 17:00:00,53.0
Gangtok,14-02-2025 17:00:00,148.0
Gangtok,14-02-2025 17:00:00,35.0
Jaipur,14-02-2025 17:00:00,82.0
Jaipur,14-02-2025 17:00:00,44.0
Jaipur,14-02-2025 17:00:00,44.0
Jaipur,14-02-2025 17:00:00,34.0
Jaipur,14-02-2025 17:00:00,141.0
Jaipur,14-02-2025 17:00:00,94.0
Kota,14-02-2025 17:00:00,14.0
Kota,14-02-2025 17:00:00,102.0
Kota,14-02-2025 17:00:00,8.0
Kota,14-02-2025 17:00:00,18.0
Pali,14-02-2025 17:00:00,8.0
Jaipur,14-02-2025 17:00:00,23.0
Jaipur,14-02-2025 17:00:00,62.0
Jaipur,14-02-2025 17:00:00,27.0
Jalore,14-02-2025 17:00:00,127.0
Karauli,14-02-2025 17:00:00,98.0
Kota,14-02-2025 17:00:00,146.0
Kota,14-02-2025 17:00:00,56.0
Hyderabad,14-02-2025 17:00:00,1.0
Hyderabad,14-02-2025 17:00:00,50.0
Hyderabad,14-02-2025 17:00:00,60.0
Hyderabad,14-02-2025 17:00:00,134.0
Hyderabad,14-02-2025 17:00:00,21.0
Hyderabad,14-02-2025 17:00:00,20.0
Hyderabad,14-02-2025 17:00:00,34.0
Hyderabad,14-02-2025 17:00:00,138.0
Hyderabad,14-02-2025 17:00:00,7.0
Hyderabad,14-02-2025 17:00:00,74.0
Hyderabad,14-02-2025 17:00:00,49.0
Hyderabad,14-02-2025 17:00:00,4.0
Ramanathapuram,14-02-2025 17:00:00,23.0
Salem,14-02-2025 17:00:00,32.0
Thanjavur,14-02-2025 17:00:00,41.0
Thanjavur,14-02-2025 17:00:00,10.0
Thanjavur,14-02-2025 17:00:00,2.0
Thanjavur,14-02-2025 17:00:00,17.0
Thoothukudi,14-02-2025 17:00:00,33.0
Thoothukudi,14-02-2025 17:00:00,20.0
Tirunelveli,14-02-2025 17:00:00,12.0
Tirunelveli,14-02-2025 17:00:00,6.0
Virudhunagar,14-02-2025 17:00:00,5.0
Kanchipuram,14-02-2025 17:00:00,15.0
Madurai,14-02-2025 17:00:00,2.0
Madurai,14-02-2025 17:00:00,13.0
Madurai,14-02-2025 17:00:00,12.0
Nagapattinam,14-02-2025 17:00:00,27.0
Nagapattinam,14-02-2025 17:00:00,5.0
Chennai,14-02-2025 17:00:00,4.0
Chennai,14-02-2025 17:00:00,29.0
Chennai,14-02-2025 17:00:00,1.0
Chennai,14-02-2025 17:00:00,16.0
Chennai,14-02-2025 17:00:00,33.0
Chennai,14-02-2025 17:00:00,41.0
Coimbatore,14-02-2025 17:00:00,19.0
Gummidipoondi,14-02-2025 17:00:00,39.0
Gummidipoondi,14-02-2025 17:00:00,4.0
Chennai,14-02-2025 17:00:00,12.0
Chennai,14-02-2025 17:00:00,5.0
Chennai,14-02-2025 17:00:00,9.0
Coimbatore,14-02-2025 17:00:00,64.0
Nagapattinam,14-02-2025 17:00:00,1.0
Ooty,14-02-2025 17:00:00,72.0
Firozabad,14-02-2025 17:00:00,59.0
Firozabad,14-02-2025 17:00:00,2.0
Firozabad,14-02-2025 17:00:00,23.0
Ghaziabad,14-02-2025 17:00:00,88.0
Ghaziabad,14-02-2025 17:00:00,8.0
Ghaziabad,14-02-2025 17:00:00,9.0
Ghaziabad,14-02-2025 17:00:00,44.0
Bareilly,14-02-2025 17:00:00,14.0
Bareilly,14-02-2025 17:00:00,1.0
Bareilly,14-02-2025 17:00:00,15.0
Bulandshahr,14-02-2025 17:00:00,65.0
